site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
673,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
674,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
675,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
676,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
677,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
678,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
679,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
680,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
681,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
682,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
683,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
684,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
685,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
686,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
687,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
688,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
689,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
690,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
691,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
692,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
693,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
694,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
695,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
696,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
697,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
698,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
699,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
700,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-5
701,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
702,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
703,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
704,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
705,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
706,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
707,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
708,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
709,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
710,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
711,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
712,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
713,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
714,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
715,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
716,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
717,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
718,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
719,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
720,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
721,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
722,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
723,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
724,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
725,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-6
726,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
727,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
728,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
729,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
730,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
731,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
732,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
733,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
734,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
735,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
736,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
737,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
738,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
739,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
740,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
741,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
742,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
743,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
744,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
745,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
746,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
747,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
748,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
749,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
750,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-7
751,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
752,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
753,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
754,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
755,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
756,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
757,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
758,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
759,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
760,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
761,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
762,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
763,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
764,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
765,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
766,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
767,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
768,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
769,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
770,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-8
