op_number,file,line,model,operation,verdict,evidence_function_name,evidence_org_check_line,scan_hint
738,./server/src/services/webhookService.ts,448,webhookEvent,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:448 — webhook exhausted state,NO_ORG_CHECK
739,./server/src/services/webhookService.ts,459,webhook,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:459 — webhook failure count,NO_ORG_CHECK
740,./server/src/services/webhookService.ts,470,webhookEvent,update,SYSTEM_LEVEL_NO_ORG_REQUIRED,async processWebhookEvent(eventId: string): Promise<void> {,webhookService.ts:470 — webhook retry scheduling,NO_ORG_CHECK
741,./server/src/services/webhookService.ts,565,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private async deliverWebhook(,line 565: non-Prisma: hmac.update(signaturePayload);,NO_ORG_CHECK
742,./server/src/services/webhookService.ts,599,?,.update(,NON_PRISMA_FALSE_POSITIVE_VERIFIED_v21,private async deliverWebhook(,line 599: non-Prisma: hmac.update(signaturePayload);,NO_ORG_CHECK
743,./server/src/services/webhookService.ts,665,webhookEvent,update,ORG_IN_PRIOR_findFirst_VERIFIED_v21,"async retryEvent(eventId: string, organizationId: string): Promise<boolean> {",function body lines 651-728 contains findFirst/findUnique/findMany with organizationId,ORG_IN_FUNC_NOT_IN_WRITE
744,./server/src/services/webhookService.ts,716,webhookEvent,delete,SYSTEM_LEVEL_NO_ORG_REQUIRED,async cleanupOldEvents(olderThanDays: number = 30): Promise<number> {,webhookService.ts:716 — cleanupOldEvents cron deletes stale webhook events,NO_ORG_CHECK
745,./server/src/services/websocketService.ts,164,?,.delete(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private handleDisconnection(socket: AuthenticatedSocket): void {,organizationId present in context lines around L11,ORG_SCOPED
746,./server/src/services/websocketService.ts,166,?,.delete(,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private handleDisconnection(socket: AuthenticatedSocket): void {,organizationId present in context lines around L11,ORG_SCOPED
747,./server/src/services/workflowEngine.ts,336,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
748,./server/src/services/workflowEngine.ts,409,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
749,./server/src/services/workflowEngine.ts,426,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
750,./server/src/services/workflowEngine.ts,481,grcIncident,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
751,./server/src/services/workflowEngine.ts,593,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
752,./server/src/services/workflowEngine.ts,625,issue,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
753,./server/src/services/workflowEngine.ts,641,notification,create,ORG_IN_WHERE_OR_DATA_VERIFIED_v21,private async executeAction(,organizationId present in context lines around L11,ORG_SCOPED
754,./server/src/services/workflowEngine.ts,923,gRCWorkflow,update,ORG_IN_FUNC_VERIFIED_v21,async executeWorkflow(,function body lines 824-904 establishes organizationId in scope,ORG_IN_FUNC_NOT_IN_WRITE
755,./server/src/services/workflowEngine.ts,977,workflowExecution,create,ORG_IN_FUNC_VERIFIED_v21,async logExecution(,ORG_REFS_IN_FUNC=1; organizationId established in function scope per enriched extractor,ORG_IN_FUNC_NOT_IN_WRITE
